locus_id	target	gene_id	context	dist_bp	topo_hops	orientation	effect	copy_number
locus_18e554bb	IS26_IS6_unknown	HG941719.1_75367_76084	INSIDE	0	0	same strand	NONE	1.0
locus_18e554bb	IS26_IS6_unknown	HG941719.1_76117_76672	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_18e554bb	IS26_IS6_unknown	HG941719.1_72642_72975	UPSTREAM	2341	0	same strand	NONE	1.0
locus_18e554bb	IS26_IS6_unknown	HG941719.1_72383_72641	UPSTREAM	2675	0	same strand	NONE	1.0
locus_18e554bb	IS26_IS6_unknown	HG941719.1_71637_72291	UPSTREAM	3025	0	same strand	NONE	1.0
locus_18e554bb	IS26_IS6_unknown	HG941719.1_76793_77279	DOWNSTREAM	657	0	opposite strand	NONE	1.0
locus_18e554bb	IS26_IS6_unknown	HG941719.1_77303_77774	DOWNSTREAM	1167	0	opposite strand	NONE	1.0
locus_18e554bb	IS26_IS6_unknown	HG941719.1_77775_78471	DOWNSTREAM	1639	0	opposite strand	NONE	1.0
locus_4e229729	IS26_IS6_unknown	HG941719.1_86194_86911	INSIDE	0	0	same strand	NONE	1.0
locus_4e229729	IS26_IS6_unknown	HG941719.1_86916_87237	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_4e229729	IS26_IS6_unknown	HG941719.1_85165_85927	UPSTREAM	216	0	opposite strand	NONE	1.0
locus_4e229729	IS26_IS6_unknown	HG941719.1_84933_85092	UPSTREAM	1051	0	same strand	NONE	1.0
locus_4e229729	IS26_IS6_unknown	HG941719.1_82932_84873	UPSTREAM	1270	0	opposite strand	NONE	1.0
locus_4e229729	IS26_IS6_unknown	HG941719.1_87256_87757	DOWNSTREAM	293	0	opposite strand	NONE	1.0
locus_4e229729	IS26_IS6_unknown	HG941719.1_87809_88823	DOWNSTREAM	846	0	opposite strand	NONE	1.0
locus_4e229729	IS26_IS6_unknown	HG941719.1_88854_89454	DOWNSTREAM	1891	0	same strand	NONE	1.0
locus_4da342bc	IS6100_IS6_unknown	HG941719.1_93963_94758	INSIDE	0	0	same strand	NONE	1.0
locus_4da342bc	IS6100_IS6_unknown	HG941719.1_94776_94878	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_4da342bc	IS6100_IS6_unknown	HG941719.1_93461_93767	UPSTREAM	165	0	same strand	NONE	1.0
locus_4da342bc	IS6100_IS6_unknown	HG941719.1_92245_93451	UPSTREAM	481	0	same strand	NONE	1.0
locus_4da342bc	IS6100_IS6_unknown	HG941719.1_91886_92090	UPSTREAM	1842	0	same strand	NONE	1.0
locus_4da342bc	IS6100_IS6_unknown	HG941719.1_94948_95242	DOWNSTREAM	136	0	opposite strand	NONE	1.0
locus_4da342bc	IS6100_IS6_unknown	HG941719.1_95250_95781	DOWNSTREAM	438	0	opposite strand	NONE	1.0
locus_4da342bc	IS6100_IS6_unknown	HG941719.1_95834_97001	DOWNSTREAM	1022	0	opposite strand	NONE	1.0
locus_2ada97a7	IS26_IS6_unknown	HG941719.1_98096_98813	INSIDE	0	0	same strand	NONE	1.0
locus_2ada97a7	IS26_IS6_unknown	HG941719.1_98936_99812	UPSTREAM	72	0	opposite strand	NONE	1.0
locus_2ada97a7	IS26_IS6_unknown	HG941719.1_99858_100131	UPSTREAM	994	0	same strand	NONE	1.0
locus_2ada97a7	IS26_IS6_unknown	HG941719.1_100145_100319	UPSTREAM	1281	0	opposite strand	NONE	1.0
locus_2ada97a7	IS26_IS6_unknown	HG941719.1_97069_97975	DOWNSTREAM	69	0	same strand	NONE	1.0
locus_2ada97a7	IS26_IS6_unknown	HG941719.1_95834_97001	DOWNSTREAM	1043	0	same strand	NONE	1.0
locus_2ada97a7	IS26_IS6_unknown	HG941719.1_95250_95781	DOWNSTREAM	2263	0	same strand	NONE	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_100450_102466	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_102500_103217	INSIDE	0	0	same strand	NONE	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_103222_103417	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_100145_100319	UPSTREAM	2130	0	same strand	NONE	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_99858_100131	UPSTREAM	2318	0	opposite strand	NONE	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_98936_99812	UPSTREAM	2637	0	same strand	NONE	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_103474_103597	DOWNSTREAM	205	0	same strand	NONE	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_103848_104679	DOWNSTREAM	579	0	opposite strand	NONE	1.0
locus_0a443809	IS26_IS6_unknown	HG941719.1_104809_105502	DOWNSTREAM	1540	0	opposite strand	NONE	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_104809_105502	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_105507_106224	INSIDE	0	0	same strand	NONE	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_106262_107792	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_107824_107911	UPSTREAM	1549	0	same strand	NONE	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_107992_108076	UPSTREAM	1717	0	opposite strand	NONE	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_108107_108785	UPSTREAM	1832	0	same strand	NONE	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_103848_104679	DOWNSTREAM	776	0	same strand	NONE	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_103474_103597	DOWNSTREAM	1858	0	opposite strand	NONE	1.0
locus_feb27c8a	IS26_IS6_unknown	HG941719.1_103222_103417	DOWNSTREAM	2038	0	opposite strand	NONE	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_112985_113705	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_113738_114455	INSIDE	0	0	same strand	NONE	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_114493_114610	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_114642_115608	UPSTREAM	136	0	opposite strand	NONE	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_115653_116406	UPSTREAM	1147	0	same strand	NONE	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_116830_116968	UPSTREAM	2324	0	opposite strand	NONE	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_112523_112793	DOWNSTREAM	893	0	opposite strand	NONE	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_112300_112417	DOWNSTREAM	1269	0	opposite strand	NONE	1.0
locus_7e87d1f4	IS26_IS6_unknown	HG941719.1_111527_112289	DOWNSTREAM	1397	0	opposite strand	NONE	1.0
locus_af702269	IS1A_IS1_unknown	HG941719.1_120422_120698	INSIDE	0	0	same strand	NONE	1.0
locus_af702269	IS1A_IS1_unknown	HG941719.1_120742_121120	INSIDE	0	0	same strand	NONE	1.0
locus_af702269	IS1A_IS1_unknown	HG941719.1_119865_120048	UPSTREAM	319	0	same strand	NONE	1.0
locus_af702269	IS1A_IS1_unknown	HG941719.1_119494_119617	UPSTREAM	750	0	opposite strand	NONE	1.0
locus_af702269	IS1A_IS1_unknown	HG941719.1_118164_119334	UPSTREAM	1033	0	opposite strand	NONE	1.0
locus_af702269	IS1A_IS1_unknown	HG941719.1_121153_121318	DOWNSTREAM	18	0	same strand	NONE	1.0
locus_af702269	IS1A_IS1_unknown	HG941719.1_121373_122222	DOWNSTREAM	238	0	opposite strand	NONE	1.0
locus_af702269	IS1A_IS1_unknown	HG941719.1_122380_123946	DOWNSTREAM	1245	0	opposite strand	NONE	1.0
locus_7620bc47	ISEc23_IS66_unknown	HG941719.1_131288_132902	INSIDE	0	0	same strand	NONE	1.0
locus_7620bc47	ISEc23_IS66_unknown	HG941719.1_132932_133229	INSIDE	0	0	same strand	NONE	1.0
locus_7620bc47	ISEc23_IS66_unknown	HG941719.1_133279_133705	INSIDE	0	0	same strand	NONE	1.0
locus_7620bc47	ISEc23_IS66_unknown	HG941719.1_133862_134918	UPSTREAM	72	0	opposite strand	NONE	1.0
locus_7620bc47	ISEc23_IS66_unknown	HG941719.1_134951_135464	UPSTREAM	1161	0	same strand	NONE	1.0
locus_7620bc47	ISEc23_IS66_unknown	HG941719.1_131155_131233	DOWNSTREAM	25	0	opposite strand	NONE	1.0
locus_7620bc47	ISEc23_IS66_unknown	HG941719.1_130304_131078	DOWNSTREAM	180	0	opposite strand	NONE	1.0
locus_7620bc47	ISEc23_IS66_unknown	HG941719.1_129791_130292	DOWNSTREAM	966	0	opposite strand	NONE	1.0
