locus_id	target	gene_id	context	dist_bp	topo_hops	orientation	effect	fractional_depth
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_33375_33459	DOWNSTREAM	2829	0	opposite strand	NONE	1.0
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_32643_33159	DOWNSTREAM	3129	0	opposite strand	NONE	1.0
locus_cbb0cf01	IS6100_IS6_unknown	HG941719.1_43346_43481	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_cbb0cf01	IS6100_IS6_unknown	HG941719.1_43486_44203	INSIDE	0	0	opposite strand	NONE	1.0
locus_cbb0cf01	IS6100_IS6_unknown	HG941719.1_40836_43344	UPSTREAM	90	0	opposite strand	NONE	1.0
locus_cbb0cf01	IS6100_IS6_unknown	HG941719.1_39865_40726	UPSTREAM	2708	0	same strand	NONE	1.0
locus_cbb0cf01	IS6100_IS6_unknown	HG941719.1_39125_39683	UPSTREAM	3751	0	same strand	NONE	1.0
locus_cbb0cf01	IS6100_IS6_unknown	HG941719.1_44300_44612	DOWNSTREAM	46	0	same strand	NONE	1.0
locus_cbb0cf01	IS6100_IS6_unknown	HG941719.1_44620_45259	DOWNSTREAM	366	0	same strand	NONE	1.0
locus_cbb0cf01	IS6100_IS6_unknown	HG941719.1_45297_47106	DOWNSTREAM	1043	0	same strand	NONE	1.0
locus_2b9f382b	IS26_IS6_unknown	HG941719.1_66956_67232	INSIDE	0	0	same strand	NONE	1.0
locus_2b9f382b	IS26_IS6_unknown	HG941719.1_67276_67654	INSIDE	0	0	same strand	NONE	1.0
locus_2b9f382b	IS26_IS6_unknown	HG941719.1_66480_66723	UPSTREAM	178	0	same strand	NONE	1.0
locus_2b9f382b	IS26_IS6_unknown	HG941719.1_65775_66336	UPSTREAM	565	0	same strand	NONE	1.0
locus_2b9f382b	IS26_IS6_unknown	HG941719.1_64812_65673	UPSTREAM	1228	0	same strand	NONE	1.0
locus_2b9f382b	IS26_IS6_unknown	HG941719.1_67686_68160	DOWNSTREAM	17	0	same strand	NONE	1.0
locus_2b9f382b	IS26_IS6_unknown	HG941719.1_68279_68426	DOWNSTREAM	610	0	opposite strand	NONE	1.0
locus_2b9f382b	IS26_IS6_unknown	HG941719.1_68452_69043	DOWNSTREAM	783	0	same strand	NONE	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_73111_75355	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_75367_76084	INSIDE	0	0	same strand	NONE	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_76117_76672	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_72642_72975	UPSTREAM	2341	0	same strand	NONE	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_72383_72641	UPSTREAM	2675	0	same strand	NONE	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_71637_72291	UPSTREAM	3025	0	same strand	NONE	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_76793_77279	DOWNSTREAM	657	0	opposite strand	NONE	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_77303_77774	DOWNSTREAM	1167	0	opposite strand	NONE	1.0
locus_a145df99	IS26_IS6_unknown	HG941719.1_77775_78471	DOWNSTREAM	1639	0	opposite strand	NONE	1.0
locus_f43fe88e	IS26_IS6_unknown	HG941719.1_86194_86911	INSIDE	0	0	same strand	NONE	1.0
locus_f43fe88e	IS26_IS6_unknown	HG941719.1_86916_87237	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_f43fe88e	IS26_IS6_unknown	HG941719.1_85165_85927	UPSTREAM	216	0	opposite strand	NONE	1.0
locus_f43fe88e	IS26_IS6_unknown	HG941719.1_84933_85092	UPSTREAM	1051	0	same strand	NONE	1.0
locus_f43fe88e	IS26_IS6_unknown	HG941719.1_82932_84873	UPSTREAM	1270	0	opposite strand	NONE	1.0
locus_f43fe88e	IS26_IS6_unknown	HG941719.1_87256_87757	DOWNSTREAM	293	0	opposite strand	NONE	1.0
locus_f43fe88e	IS26_IS6_unknown	HG941719.1_87809_88823	DOWNSTREAM	846	0	opposite strand	NONE	1.0
locus_f43fe88e	IS26_IS6_unknown	HG941719.1_88854_89454	DOWNSTREAM	1891	0	same strand	NONE	1.0
locus_d54fad50	IS26_IS6_unknown	HG941719.1_93963_94758	INSIDE	0	0	opposite strand	NONE	1.0
locus_d54fad50	IS26_IS6_unknown	HG941719.1_94776_94878	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_d54fad50	IS26_IS6_unknown	HG941719.1_94948_95242	UPSTREAM	136	0	same strand	NONE	1.0
locus_d54fad50	IS26_IS6_unknown	HG941719.1_95250_95781	UPSTREAM	438	0	same strand	NONE	1.0
locus_d54fad50	IS26_IS6_unknown	HG941719.1_95834_97001	UPSTREAM	1022	0	same strand	NONE	1.0
locus_d54fad50	IS26_IS6_unknown	HG941719.1_93461_93767	DOWNSTREAM	165	0	opposite strand	NONE	1.0
locus_d54fad50	IS26_IS6_unknown	HG941719.1_92245_93451	DOWNSTREAM	481	0	opposite strand	NONE	1.0
locus_d54fad50	IS26_IS6_unknown	HG941719.1_91886_92090	DOWNSTREAM	1842	0	opposite strand	NONE	1.0
locus_f2adf917	IS26_IS6_unknown	HG941719.1_98096_98813	INSIDE	0	0	same strand	NONE	1.0
locus_f2adf917	IS26_IS6_unknown	HG941719.1_98936_99812	UPSTREAM	72	0	opposite strand	NONE	1.0
locus_f2adf917	IS26_IS6_unknown	HG941719.1_99858_100131	UPSTREAM	994	0	same strand	NONE	1.0
locus_f2adf917	IS26_IS6_unknown	HG941719.1_100145_100319	UPSTREAM	1281	0	opposite strand	NONE	1.0
locus_f2adf917	IS26_IS6_unknown	HG941719.1_97069_97975	DOWNSTREAM	69	0	same strand	NONE	1.0
locus_f2adf917	IS26_IS6_unknown	HG941719.1_95834_97001	DOWNSTREAM	1043	0	same strand	NONE	1.0
locus_f2adf917	IS26_IS6_unknown	HG941719.1_95250_95781	DOWNSTREAM	2263	0	same strand	NONE	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_100450_102466	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_102500_103217	INSIDE	0	0	opposite strand	NONE	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_103222_103417	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_103474_103597	UPSTREAM	205	0	opposite strand	NONE	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_103848_104679	UPSTREAM	579	0	same strand	NONE	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_104809_105502	UPSTREAM	1540	0	same strand	NONE	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_100145_100319	DOWNSTREAM	2130	0	opposite strand	NONE	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_99858_100131	DOWNSTREAM	2318	0	same strand	NONE	1.0
locus_84271f64	IS15_IS6_unknown	HG941719.1_98936_99812	DOWNSTREAM	2637	0	opposite strand	NONE	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_104809_105502	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_105507_106224	INSIDE	0	0	same strand	NONE	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_106262_107792	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_107824_107911	UPSTREAM	1549	0	same strand	NONE	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_107992_108076	UPSTREAM	1717	0	opposite strand	NONE	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_108107_108785	UPSTREAM	1832	0	same strand	NONE	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_103848_104679	DOWNSTREAM	776	0	same strand	NONE	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_103474_103597	DOWNSTREAM	1858	0	opposite strand	NONE	1.0
locus_5ac6fcff	IS26_IS6_unknown	HG941719.1_103222_103417	DOWNSTREAM	2038	0	opposite strand	NONE	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_112985_113705	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_113738_114455	INSIDE	0	0	opposite strand	NONE	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_114493_114610	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_112523_112793	UPSTREAM	893	0	same strand	NONE	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_112300_112417	UPSTREAM	1269	0	same strand	NONE	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_111527_112289	UPSTREAM	1397	0	same strand	NONE	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_114642_115608	DOWNSTREAM	136	0	same strand	NONE	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_115653_116406	DOWNSTREAM	1147	0	opposite strand	NONE	1.0
locus_e28f92db	IS26_IS6_unknown	HG941719.1_116830_116968	DOWNSTREAM	2324	0	same strand	NONE	1.0
locus_6ce76f40	IS1A_IS1_unknown	HG941719.1_120422_120698	INSIDE	0	0	same strand	NONE	1.0
locus_6ce76f40	IS1A_IS1_unknown	HG941719.1_120742_121120	INSIDE	0	0	same strand	NONE	1.0
locus_6ce76f40	IS1A_IS1_unknown	HG941719.1_119865_120048	UPSTREAM	319	0	same strand	NONE	1.0
locus_6ce76f40	IS1A_IS1_unknown	HG941719.1_119494_119617	UPSTREAM	750	0	opposite strand	NONE	1.0
locus_6ce76f40	IS1A_IS1_unknown	HG941719.1_118164_119334	UPSTREAM	1033	0	opposite strand	NONE	1.0
locus_6ce76f40	IS1A_IS1_unknown	HG941719.1_121153_121318	DOWNSTREAM	18	0	same strand	NONE	1.0
locus_6ce76f40	IS1A_IS1_unknown	HG941719.1_121373_122222	DOWNSTREAM	238	0	opposite strand	NONE	1.0
locus_6ce76f40	IS1A_IS1_unknown	HG941719.1_122380_123946	DOWNSTREAM	1245	0	opposite strand	NONE	1.0
locus_a19d1bdc	IS1R_IS1_unknown	HG941719.1_131288_132902	INSIDE	0	0	opposite strand	NONE	1.0
locus_a19d1bdc	IS1R_IS1_unknown	HG941719.1_132932_133229	INSIDE	0	0	opposite strand	NONE	1.0
locus_a19d1bdc	IS1R_IS1_unknown	HG941719.1_133279_133705	INSIDE	0	0	opposite strand	NONE	1.0
locus_a19d1bdc	IS1R_IS1_unknown	HG941719.1_131155_131233	UPSTREAM	25	0	same strand	NONE	1.0
locus_a19d1bdc	IS1R_IS1_unknown	HG941719.1_130304_131078	UPSTREAM	180	0	same strand	NONE	1.0
locus_a19d1bdc	IS1R_IS1_unknown	HG941719.1_129791_130292	UPSTREAM	966	0	same strand	NONE	1.0
locus_a19d1bdc	IS1R_IS1_unknown	HG941719.1_133862_134918	DOWNSTREAM	72	0	same strand	NONE	1.0
locus_a19d1bdc	IS1R_IS1_unknown	HG941719.1_134951_135464	DOWNSTREAM	1161	0	opposite strand	NONE	1.0
